longitude,latitude,boug,isostatic,resboug
106.4,21.4,-26.337617,-5.7360354,-15.525331
106.5,21.4,-19.886066,-14.51174,-10.343143
106.6,21.4,-13.266998,-11.251626,-3.5007195
106.7,21.4,-12.629011,-6.2469993,-3.4251818
106.8,21.4,-13.901124,-3.4883681,-5.259744
106.9,21.4,-20.621014,10.841184,-12.542083
107,21.4,-25.790479,-4.8530021,-18.273998
96,21.5,-29.992371,-15.772801,-5.0354626
96.1,21.5,-27.713023,-17.860093,-1.2812503
96.2,21.5,-23.631579,-12.211137,4.275058
96.3,21.5,-22.105826,-7.9982212,7.2756754
96.4,21.5,-23.516861,24.740105,7.3395047
96.5,21.5,-37.317832,14.745948,-4.986602
96.6,21.5,-52.399705,12.987924,-19.010543
96.7,21.5,-60.873015,48.8528,-26.425922
96.8,21.5,-68.263463,52.882794,-32.758438
96.9,21.5,-76.365221,-3.0280691,-39.802265
97,21.5,-83.869055,1.0005039,-46.248167
97.1,21.5,-88.57252,-5.3824378,-50.505991
97.2,21.5,-93.085758,-3.401699,-54.573588
97.3,21.5,-100.66493,-16.803057,-61.707119
97.4,21.5,-107.1614,91.352753,-67.757947
97.5,21.5,-105.04464,37.598919,-65.195546
97.6,21.5,-102.51304,56.029566,-63.239181
97.7,21.5,-106.55116,4.182341,-67.852535
97.8,21.5,-111.18277,3.357545,-73.05938
97.9,21.5,-112.8884,11.728776,-75.340244
98,21.5,-114.19705,19.937161,-77.224129
98.1,21.5,-117.0524,-6.9906897,-80.799291
98.2,21.5,-117.66557,-17.792685,-82.132274
98.3,21.5,-106.02077,-31.452002,-71.207287
98.4,21.5,-94.880737,17.308311,-60.787067
98.5,21.5,-98.789873,-6.6425814,-65.416015
98.6,21.5,-104.73241,-36.097793,-71.543446
98.7,21.5,-104.89994,-54.067777,-71.895871
98.8,21.5,-105.81205,-39.08084,-72.992874
98.9,21.5,-113.87705,-27.104084,-81.242769
99,21.5,-123.6266,-50.065518,-91.177212
99.1,21.5,-135.72711,57.076822,-104.85063
99.2,21.5,-144.41744,19.163596,-115.11386
99.3,21.5,-133.32384,2.0419869,-105.59316
99.4,21.5,-121.52307,16.194024,-95.365295
99.5,21.5,-126.40981,17.241436,-101.82494
99.6,21.5,-133.54308,-29.079626,-111.93144
99.7,21.5,-137.20096,-49.084413,-118.56255
99.8,21.5,-139.40609,-43.004124,-123.74091
99.9,21.5,-136.78583,-3.3234101,-124.09388
100,21.5,-134.03058,34.476922,-124.31185
100.1,21.5,-136.89984,-13.402316,-128.85806
100.2,21.5,-138.4629,26.237788,-132.09806
100.3,21.5,-128.54562,-22.738584,-123.85772
100.4,21.5,-118.60713,33.217569,-115.59617
100.5,21.5,-119.65605,65.870149,-118.32203
100.6,21.5,-121.4581,-29.086878,-122.43621
100.7,21.5,-116.43772,-12.198196,-119.72796
100.8,21.5,-110.35808,-4.6630092,-115.96045
100.9,21.5,-104.31212,30.829777,-112.22663
101,21.5,-99.750456,31.696592,-109.97709
101.1,21.5,-102.82462,-12.804666,-114.09894
101.2,21.5,-106.50218,-8.9805628,-118.82418
101.3,21.5,-105.24481,-39.409321,-118.61449
101.4,21.5,-103.64358,-7.3535791,-118.06094
101.5,21.5,-104.41749,-1.7454774,-119.88252
101.6,21.5,-106.09302,-25.702066,-117.09913
101.7,21.5,-111.08742,-5.2803841,-117.63461
101.8,21.5,-115.67948,7.1462537,-117.76775
101.9,21.5,-114.83082,-29.849296,-112.46017
102,21.5,-113.45494,6.4597007,-106.62537
102.1,21.5,-114.23206,-43.582071,-103.3401
102.2,21.5,-116.94896,16.51346,-101.9946
102.3,21.5,-127.31392,-31.023919,-108.29716
102.4,21.5,-136.0626,-26.67268,-112.98345
102.5,21.5,-129.24954,20.895682,-102.10799
102.6,21.5,-120.81222,-37.398208,-91.133365
102.7,21.5,-120.83071,-28.123593,-88.614552
102.8,21.5,-120.19086,-32.186278,-85.437399
102.9,21.5,-107.75626,-13.817527,-70.465496
103,21.5,-95.362004,-22.136817,-55.533936
103.1,21.5,-94.132778,1.0375717,-52.471916
103.2,21.5,-96.929248,-22.80834,-53.435591
103.3,21.5,-110.03645,-13.074658,-64.709999
103.4,21.5,-120.84844,34.335213,-73.689194
103.5,21.5,-108.99676,21.106706,-60.004719
103.6,21.5,-96.097501,7.5821976,-47.250537
103.7,21.5,-101.06326,-21.232131,-52.361372
103.8,21.5,-106.20848,-44.5157,-57.651669
103.9,21.5,-95.003518,-17.299727,-46.591783
104,21.5,-82.238349,-56.262442,-33.97169
104.1,21.5,-76.729509,-5.9675548,-29.895685
104.2,21.5,-75.545568,41.90584,-30.144579
104.3,21.5,-91.297932,119.30845,-47.329778
104.4,21.5,-105.09129,69.462328,-62.555971
104.5,21.5,-92.492499,-19.827138,-51.390015
104.6,21.5,-75.010723,79.277209,-35.82398
104.7,21.5,-57.750377,-12.852365,-20.479376
104.8,21.5,-42.89501,-9.7533353,-7.5397498
104.9,21.5,-40.983034,-19.821627,-7.543515
105,21.5,-40.306333,-33.140565,-8.7825552
105.1,21.5,-31.579203,-27.884354,-1.432064
105.2,21.5,-23.822057,-15.648603,4.9484433
105.3,21.5,-27.719652,-24.920524,-0.32579048
105.4,21.5,-33.105262,-13.175471,-7.0880392
105.5,21.5,-34.938028,-31.355144,-10.297444
105.6,21.5,-35.679943,64.416872,-12.684261
105.7,21.5,-34.079624,-24.338659,-12.728843
105.8,21.5,-32.349214,-29.326156,-12.643335
105.9,21.5,-32.736067,-30.160869,-14.67509
106,21.5,-33.382403,-29.687554,-16.966327
106.1,21.5,-32.954565,-27.916135,-17.807852
106.2,21.5,-32.19709,-23.01595,-18.319739
106.3,21.5,-30.747772,-19.55126,-18.139784
106.4,21.5,-28.782035,-23.63164,-17.443409
106.5,21.5,-25.447969,-4.3985269,-15.378706
106.6,21.5,-22.241943,-8.0223731,-12.735129
106.7,21.5,-20.88005,-3.1895615,-11.935685
106.8,21.5,-20.573669,7.5295754,-12.191753
106.9,21.5,-24.112327,2.5353709,-16.292861
107,21.5,-26.184657,2.7023433,-18.92764
96,21.6,-22.319947,-12.243086,2.2677357
96.1,21.6,-22.103953,-12.698883,3.958594
96.2,21.6,-20.843319,-9.8707375,6.6940923
96.3,21.6,-22.744206,16.219655,6.2680696
96.4,21.6,-26.422489,38.741209,4.0646509
96.5,21.6,-34.763199,49.434569,-3.3589837
96.6,21.6,-44.241246,42.53172,-11.779099
96.7,21.6,-54.261072,23.218789,-20.740994
96.8,21.6,-64.310282,14.177265,-29.732272
96.9,21.6,-76.133988,-3.2446966,-40.498047
97,21.6,-86.786434,-9.0826426,-50.457211
97.1,21.6,-87.574844,-13.453936,-50.79998
97.2,21.6,-89.275068,-12.466998,-52.054562
97.3,21.6,-110.42849,-31.605047,-72.762343
97.4,21.6,-129.75588,101.56405,-91.644092
97.5,21.6,-117.80279,6.0306298,-79.726167
97.6,21.6,-104.14987,20.915166,-66.648482
97.7,21.6,-109.76535,14.06807,-72.839196
97.8,21.6,-117.02328,22.373291,-80.672361
97.9,21.6,-117.41969,7.6453461,-81.644005
98,21.6,-116.96321,12.13257,-81.726335
98.1,21.6,-118.08666,8.4339226,-83.569598
98.2,21.6,-117.28879,-15.848394,-83.49154
98.3,21.6,-106.7446,5.7803429,-73.667163
98.4,21.6,-97.398537,-4.9153501,-65.040913
98.5,21.6,-106.16632,-27.342877,-74.299515
98.6,21.6,-116.86419,-23.597247,-85.182279
98.7,21.6,-116.09875,18.259391,-84.601733
98.8,21.6,-115.78803,50.704099,-84.475907
98.9,21.6,-126.90891,-41.031665,-95.781681
99,21.6,-138.33746,-1.5160866,-108.05197
99.1,21.6,-141.12945,38.014738,-112.41686
99.2,21.6,-140.92207,12.134245,-113.78238
99.3,21.6,-131.12265,8.2739211,-105.55587
99.4,21.6,-121.44986,50.976421,-97.45598
99.5,21.6,-125.16318,-11.070725,-105.28324
99.6,21.6,-130.71097,81.798823,-113.80426
99.7,21.6,-134.17147,-3.0603176,-120.23799
99.8,21.6,-136.88618,-6.2228881,-125.92593
99.9,21.6,-135.99897,-56.503737,-128.01195
100,21.6,-134.98964,-31.869767,-132.21481
100.1,21.6,-139.90866,-7.1180308,-138.81077
100.2,21.6,-144.28642,-14.070989,-144.86547
100.3,21.6,-143.4057,7.6352433,-145.66169
100.4,21.6,-141.12759,28.051702,-145.06052
100.5,21.6,-132.23584,-4.4836411,-138.09361
100.6,21.6,-123.87128,-3.620744,-132.04118
100.7,21.6,-126.24317,-55.929076,-136.7252
100.8,21.6,-127.85541,-4.2459205,-140.64958
100.9,21.6,-113.90029,-18.05815,-129.00659
101,21.6,-100.18381,16.035982,-116.17477
101.1,21.6,-101.14091,-10.78506,-118.17955
101.2,21.6,-104.62814,-7.4424182,-122.71446
101.3,21.6,-109.62576,-38.639876,-128.75976
101.4,21.6,-113.95905,-8.2639792,-134.14073
101.5,21.6,-109.85037,31.785503,-127.30303
101.6,21.6,-105.72838,-18.731484,-118.72212
101.7,21.6,-111.37191,-0.19054849,-119.90673
101.8,21.6,-117.57727,18.796243,-121.65317
101.9,21.6,-118.56495,-11.638263,-118.18193
102,21.6,-118.52222,2.0642114,-113.51923
102.1,21.6,-115.89069,-7.5084564,-106.8253
102.2,21.6,-114.53588,-23.060379,-101.40809
102.3,21.6,-121.2916,-42.468157,-104.10142
102.4,21.6,-128.13027,-40.909444,-106.87769
102.5,21.6,-132.06653,-25.475738,-105.87024
102.6,21.6,-133.77116,-21.470147,-105.03756
102.7,21.6,-125.02429,-11.155766,-93.753389
102.8,21.6,-115.38164,-39.46929,-81.573436
102.9,21.6,-112.97534,-33.032246,-76.629833
103,21.6,-110.0006,-33.86432,-70.718017
103.1,21.6,-93.92282,96.193949,-52.807442
103.2,21.6,-82.190408,5.9261393,-39.242236
103.3,21.6,-109.52952,-20.965112,-64.748553
103.4,21.6,-135.62715,-34.97051,-89.013389
103.5,21.6,-116.60195,26.377505,-69.447675
103.6,21.6,-94.831181,3.474192,-47.821983
103.7,21.6,-97.799676,-40.025675,-50.935554
103.8,21.6,-102.2018,-59.09523,-55.482755
103.9,21.6,-95.669753,-52.563183,-49.095784
104,21.6,-87.208467,-2.6748034,-41.446174
104.1,21.6,-73.707882,78.116817,-29.378424
104.2,21.6,-64.731993,112.84468,-21.83537
104.3,21.6,-89.502709,198.35961,-48.038921
104.4,21.6,-112.75418,38.846589,-72.723227
104.5,21.6,-99.803761,-68.677458,-59.807193
104.6,21.6,-81.091148,36.13633,-43.010321
104.7,21.6,-63.11073,-19.892195,-26.945644
104.8,21.6,-47.447207,-20.239683,-13.197863
104.9,21.6,-42.058034,-37.019604,-9.7244308
105,21.6,-38.270575,-32.000528,-6.2269825
105.1,21.6,-30.981023,-23.47936,-0.31406924
105.2,21.6,-25.266664,-22.579501,4.023651
105.3,21.6,-32.573887,-27.983317,-4.6602108
105.4,21.6,-40.960384,-13.305,-14.423347
105.5,21.6,-42.455289,31.105793,-15.84007
105.6,21.6,-42.592923,-29.940865,-17.622606
105.7,21.6,-40.599533,-29.403021,-17.274117
105.8,21.6,-38.513144,-34.594365,-16.83263
105.9,21.6,-39.043138,-35.348289,-19.007526
106,21.6,-40.115308,-23.880366,-21.249039
106.1,21.6,-41.695349,-29.827047,-24.098443
106.2,21.6,-42.59218,-15.048761,-26.264636
106.3,21.6,-37.614945,-9.2877703,-22.556764
106.4,21.6,-32.162465,-9.8814067,-18.373646
106.5,21.6,-31.853711,3.7511963,-20.919833
106.6,21.6,-32.029289,-16.802033,-21.65786
106.7,21.6,-30.049834,6.6747245,-20.240855
106.8,21.6,-28.201433,47.263056,-18.954903
106.9,21.6,-28.321404,14.00141,-19.637323
107,21.6,-26.981102,11.758829,-20.47007
96,21.7,-23.459257,-14.949908,0.75919992
96.1,21.7,-26.995211,-18.038002,-1.3018898
96.2,21.7,-29.504203,-13.829087,-2.3360174
96.3,21.7,-30.975519,13.922493,-2.3324691
96.4,21.7,-33.299404,-10.794415,-3.7392788
96.5,21.7,-40.636951,-13.989253,-10.15975
96.6,21.7,-48.873354,9.9083326,-17.338222
96.7,21.7,-56.051458,45.165008,-23.458394
96.8,21.7,-63.520607,60.872638,-29.869612
96.9,21.7,-73.793036,39.739593,-39.448759
97,21.7,-83.302773,9.292379,-48.265214
97.1,21.7,-85.809942,-12.360825,-50.326742
97.2,21.7,-88.643986,2.1597242,-52.715145
97.3,21.7,-101.6256,-15.41246,-65.251118
97.4,21.7,-113.37312,101.37598,-77.033803
97.5,21.7,-109.44362,18.420544,-73.139468
97.6,21.7,-104.11434,22.182312,-68.385423
97.7,21.7,-106.78024,10.335273,-71.626557
97.8,21.7,-110.66713,17.197034,-76.088682
97.9,21.7,-113.83453,54.896902,-79.794891
98,21.7,-116.30911,2.4858795,-82.808281
98.1,21.7,-116.6116,-6.5498897,-83.830584
98.2,21.7,-114.91329,-8.2105332,-82.852087
98.3,21.7,-105.613,-32.051918,-74.271609
98.4,21.7,-97.167392,-12.857659,-66.316821
98.5,21.7,-100.40633,-17.216248,-70.046578
98.6,21.7,-106.21947,-42.735248,-76.044612
98.7,21.7,-112.39951,-2.7856601,-82.409546
98.8,21.7,-119.29321,74.966269,-89.48814
98.9,21.7,-128.88431,23.052354,-99.920976
99,21.7,-137.0723,4.115713,-108.9507
99.1,21.7,-134.95477,-41.575862,-108.40608
99.2,21.7,-131.74007,46.060536,-106.76428
99.3,21.7,-133.81626,60.107323,-110.41337
99.4,21.7,-135.81286,-32.916917,-116.52391
99.5,21.7,-132.73557,-18.419185,-117.56056
99.6,21.7,-130.24219,9.9381369,-118.04041
99.7,21.7,-135.57295,-9.2762977,-126.3444
99.8,21.7,-141.63385,34.823175,-135.37853
99.9,21.7,-144.45459,44.206633,-143.41146
100,21.7,-146.26442,-59.043594,-150.43349
100.1,21.7,-146.76845,-73.767194,-152.61446
100.2,21.7,-146.4471,-47.693867,-153.97005
100.3,21.7,-143.98372,28.890421,-153.18361
100.4,21.7,-140.81725,38.214973,-151.94197
100.5,21.7,-136.45646,52.540658,-149.50602
100.6,21.7,-131.91115,13.867433,-147.27284
100.7,21.7,-127.85156,-50.035803,-145.52539
100.8,21.7,-123.69152,-43.076636,-143.67748
100.9,21.7,-118.33698,-41.97677,-139.2076
101,21.7,-112.57043,-34.530743,-134.32572
101.1,21.7,-104.18876,-37.23362,-126.99173
101.2,21.7,-98.612733,8.6498494,-122.46338
101.3,21.7,-110.89332,-27.591273,-135.79165
101.4,21.7,-123.40382,-1.249877,-145.57313
101.5,21.7,-118.69872,66.603549,-138.13902
101.6,21.7,-112.53751,-26.32437,-127.51889
101.7,21.7,-114.79577,-11.899827,-125.31823
101.8,21.7,-117.93551,20.78927,-123.99905
101.9,21.7,-118.55954,15.686636,-120.0031
102,21.7,-118.56642,-20.596942,-115.39
102.1,21.7,-117.48942,10.150814,-110.25061
102.2,21.7,-117.42831,-47.562077,-106.1271
102.3,21.7,-123.5465,-32.070999,-108.18289
102.4,21.7,-129.69366,-52.88559,-109.38634
102.5,21.7,-131.11008,-53.518254,-105.85904
102.6,21.7,-130.89914,4.3547217,-103.1108
102.7,21.7,-127.15496,-25.042773,-96.829317
102.8,21.7,-122.1376,-27.751006,-89.274654
102.9,21.7,-114.25905,-12.146863,-78.459028
103,21.7,-106.127,-41.299197,-67.389902
103.1,21.7,-98.516227,-37.383273,-57.946334
103.2,21.7,-93.724863,-11.094606,-51.322176
103.3,21.7,-103.70058,8.3765024,-59.465098
103.4,21.7,-113.31423,-40.201008,-68.538235
103.5,21.7,-107.04305,33.921033,-61.726542
103.6,21.7,-99.184446,-63.355608,-54.013014
103.7,21.7,-97.908448,-32.072959,-52.882092
103.8,21.7,-97.044222,-24.938686,-52.162943
103.9,21.7,-92.153419,26.081745,-48.083816
104,21.7,-87.096149,73.573794,-43.838222
104.1,21.7,-84.994663,78.810304,-43.169571
104.2,21.7,-85.305308,72.677473,-44.913051
104.3,21.7,-96.575921,140.34227,-57.616499
104.4,21.7,-105.13682,20.823937,-66.211783
104.5,21.7,-89.860154,-0.62395549,-50.969502
104.6,21.7,-70.94871,-15.637942,-33.973799
104.7,21.7,-57.276152,12.478116,-22.216982
104.8,21.7,-46.134735,-11.985374,-12.991306
104.9,21.7,-42.089348,-37.722708,-9.2359301
105,21.7,-39.894666,-31.273352,-7.3312588
105.1,21.7,-38.550372,-34.855523,-7.3636035
105.2,21.7,-38.272932,-29.651618,-8.4628023
105.3,21.7,-42.138619,-29.374596,-13.705128
105.4,21.7,-46.21616,-38.266637,-17.704488
105.5,21.7,-46.586388,-30.799306,-17.996534
105.6,21.7,-46.206086,-35.905295,-19.261134
105.7,21.7,-45.437091,-38.159358,-20.13704
105.8,21.7,-44.304816,-39.266386,-20.649667
105.9,21.7,-42.181627,-24.715069,-19.695822
106,21.7,-40.785947,-21.863842,-19.469485
106.1,21.7,-44.528461,-26.502077,-24.481362
106.2,21.7,-48.071022,-28.253196,-29.293285
106.3,21.7,-45.478122,-15.471471,-27.969748
106.4,21.7,-41.867309,7.3973426,-27.213876
106.5,21.7,-39.223989,5.3381277,-27.425497
106.6,21.7,-37.24807,-0.4115464,-26.012027
106.7,21.7,-38.073449,5.0331212,-27.399855
106.8,21.7,-38.586909,4.9675216,-28.475765
106.9,21.7,-34.825384,14.999093,-26.887288
107,21.7,-29.184627,8.2117222,-23.41958
96,21.8,-26.204257,-18.142769,-2.3550258
96.1,21.8,-33.687066,-25.513612,-8.3629705
96.2,21.8,-39.952951,-31.331637,-13.153991
96.3,21.8,-40.906521,2.6479096,-13.190486
96.4,21.8,-41.841676,47.282557,-13.208565
96.5,21.8,-48.303846,-21.992043,-18.75366
96.6,21.8,-55.438261,9.7254373,-24.830144
96.7,21.8,-59.758717,47.951726,-28.092668
96.8,21.8,-64.38496,12.870971,-32.025629
96.9,21.8,-72.486782,54.145766,-39.434169
97,21.8,-80.563498,6.7692935,-46.817604
97.1,21.8,-85.495542,-10.031053,-51.304006
97.2,21.8,-89.716924,-6.0789814,-55.079747
97.3,21.8,-92.863731,3.4262699,-58.26172
97.4,21.8,-95.405158,46.678576,-60.838312
97.5,21.8,-99.880868,73.665064,-65.349187
97.6,21.8,-103.8982,17.136092,-69.941754
97.7,21.8,-103.98792,41.790663,-70.606708
97.8,21.8,-104.49695,31.652633,-71.654548
97.9,21.8,-110.33632,20.103042,-78.032728
98,21.8,-115.64761,17.81481,-83.882827
98.1,21.8,-115.09776,-3.3565729,-84.05279
98.2,21.8,-112.55062,2.1016601,-82.225463
98.3,21.8,-104.65098,-23.028409,-74.816642
98.4,21.8,-97.15302,12.46083,-67.809501
98.5,21.8,-94.569463,-8.8041831,-65.716763
98.6,21.8,-95.076269,-27.337373,-66.408463
98.7,21.8,-107.81151,22.851782,-79.328598
98.8,21.8,-121.40901,33.886608,-93.767835
98.9,21.8,-128.68249,-51.650489,-101.88305
99,21.8,-133.32756,-7.9266286,-107.36986
99.1,21.8,-127.38408,-17.32237,-102.99928
99.2,21.8,-122.3378,2.2793756,-99.525904
99.3,21.8,-136.33773,13.359632,-117.63977
99.4,21.8,-149.86592,-24.353023,-135.28191
99.5,21.8,-140.56646,-1.5057843,-130.09639
99.6,21.8,-130.68182,-21.627796,-123.18497
99.7,21.8,-137.97395,-29.815647,-133.45033
99.8,21.8,-147.05572,-11.465963,-147.7443
99.9,21.8,-152.8956,-26.822878,-158.79637
100,21.8,-156.82606,15.824151,-167.93902
100.1,21.8,-152.51034,60.671243,-165.30024
100.2,21.8,-147.14581,34.349645,-161.61265
100.3,21.8,-142.64129,1.5697811,-159.03297
100.4,21.8,-138.31545,-1.2701464,-156.63197
100.5,21.8,-138.72052,49.828738,-158.96187
100.6,21.8,-138.23517,28.592855,-160.78866
100.7,21.8,-127.52312,16.240091,-152.38874
100.8,21.8,-117.46168,-39.645923,-143.21196
100.9,21.8,-121.3079,-49.53826,-147.94285
101,21.8,-124.67918,3.9687398,-152.19879
101.1,21.8,-108.6007,-8.1679898,-137.16799
101.2,21.8,-94.580913,-10.047249,-124.19589
101.3,21.8,-112.14205,10.907614,-139.02801
101.4,21.8,-130.84896,9.6672622,-155.0059
101.5,21.8,-126.21494,9.9346427,-147.64287
101.6,21.8,-119.5135,0.28917554,-136.48251
101.7,21.8,-119.02017,-8.1747038,-131.53026
101.8,21.8,-119.05284,-8.2073738,-126.94295
101.9,21.8,-118.75867,-17.318274,-122.0288
102,21.8,-118.39482,-19.865517,-117.04498
102.1,21.8,-119.16851,-37.210044,-113.75627
102.2,21.8,-120.75979,-50.781592,-111.28515
102.3,21.8,-125.96387,1.5643986,-111.54552
102.4,21.8,-130.55503,-30.458215,-111.19296
102.5,21.8,-127.99102,-5.2772514,-103.68524
102.6,21.8,-124.90581,-8.5740531,-98.062727
102.7,21.8,-126.89744,-8.9981715,-97.517054
102.8,21.8,-127.58324,-46.072635,-95.265778
102.9,21.8,-114.48714,24.797466,-79.232602
103,21.8,-101.86403,-5.0142035,-63.672416
103.1,21.8,-105.03532,-31.138343,-65.010912
103.2,21.8,-108.6884,21.750962,-66.831197
103.3,21.8,-99.361403,-55.918937,-56.963687
103.4,21.8,-90.025398,-22.622397,-47.087169
103.5,21.8,-96.32597,-3.730818,-52.847228
103.6,21.8,-103.14985,-47.615152,-59.816184
103.7,21.8,-98.148409,-12.942955,-54.959819
103.8,21.8,-92.438942,-35.448697,-50.062029
103.9,21.8,-89.764349,29.702431,-48.199112
104,21.8,-88.573815,64.4825,-47.820255
104.1,21.8,-97.828459,106.95574,-58.507734
104.2,21.8,-106.7038,107.82136,-68.81591
104.3,21.8,-102.80991,-22.754851,-64.956404
104.4,21.8,-95.202962,28.854388,-57.383841
104.5,21.8,-77.438417,39.3412,-39.653681
104.6,21.8,-58.744487,-0.41066087,-22.875492
104.7,21.8,-49.725287,-36.065543,-15.772033
104.8,21.8,-43.520226,-37.138214,-9.8569828
104.9,21.8,-41.5349,-22.836725,-8.1616674
105,21.8,-41.53005,-24.287422,-8.446828
105.1,21.8,-46.14512,6.4784851,-14.438537
105.2,21.8,-50.926701,-47.231852,-20.596757
105.3,21.8,-50.705627,-36.038197,-20.297501
105.4,21.8,-50.017182,-18.107124,-19.530875
105.5,21.8,-49.47103,-8.1559017,-18.906541
105.6,21.8,-49.032439,-35.26073,-20.112852
105.7,21.8,-49.821792,-36.609908,-22.547107
105.8,21.8,-49.805551,3.0419844,-23.700209
105.9,21.8,-44.964551,-31.304807,-20.028553
106,21.8,-40.838754,-19.117521,-17.072099
106.1,21.8,-46.281034,10.373315,-23.783742
106.2,21.8,-52.11495,-15.726287,-30.88702
106.3,21.8,-51.966374,-7.6281875,-33.593385
106.4,21.8,-50.355129,15.48036,-34.837082
106.5,21.8,-45.33458,3.7061414,-32.671474
106.6,21.8,-41.087609,4.3702286,-28.986952
106.7,21.8,-44.676925,-3.1378665,-33.138717
106.8,21.8,-47.745789,-10.013544,-38.38063
106.9,21.8,-40.710287,2.6202134,-33.518176
107,21.8,-31.35981,10.067283,-26.340748
96,21.9,-29.740501,-19.327745,-6.2604956
96.1,21.9,-39.664152,-31.378733,-14.709282
96.2,21.9,-48.40854,-38.77954,-22.536595
96.3,21.9,-51.80276,-6.4568875,-25.01374
96.4,21.9,-54.245813,63.877386,-26.539717
96.5,21.9,-56.533711,14.004313,-27.91054
96.6,21.9,-59.400413,35.210111,-29.71931
96.7,21.9,-65.213661,-17.516521,-34.839276
96.8,21.9,-71.566523,9.7201522,-40.498857
96.9,21.9,-77.151745,52.839756,-45.390797
97,21.9,-83.362818,-0.17273582,-50.908588
97.1,21.9,-93.917779,-23.939581,-61.017908
97.2,21.9,-103.18523,-22.682311,-70.320524
97.3,21.9,-102.3559,-2.0351549,-69.52636
97.4,21.9,-100.30785,23.52557,-67.513475
97.5,21.9,-103.29469,-1.7423286,-70.53548
97.6,21.9,-106.84673,35.796829,-74.662755
97.7,21.9,-109.14399,21.855197,-77.498824
97.8,21.9,-111.48114,2.051489,-80.374784
97.9,21.9,-115.25935,5.1031511,-84.691804
98,21.9,-118.09943,-12.292394,-88.070693
98.1,21.9,-115.68453,-20.29025,-86.375606
98.2,21.9,-111.90715,-14.721428,-83.089045
98.3,21.9,-106.88432,-23.246377,-78.557035
98.4,21.9,-102.56177,-14.893083,-74.725304
98.5,21.9,-102.29669,11.795765,-74.951043
98.6,21.9,-104.57044,-55.193823,-77.409687
98.7,21.9,-114.53378,10.307326,-88.214764
98.8,21.9,-124.74513,-1.4715358,-99.26785
98.9,21.9,-127.33548,39.492545,-102.69994
99,21.9,-127.58123,-21.438299,-103.78742
99.1,21.9,-123.96817,-5.7330061,-101.74727
99.2,21.9,-121.90991,18.942208,-103.80295
99.3,21.9,-133.54727,40.110627,-119.55425
99.4,21.9,-144.95252,40.909575,-135.07344
99.5,21.9,-140.42949,-17.491791,-134.66435
99.6,21.9,-135.18499,-15.94214,-132.39308
99.7,21.9,-142.05905,-32.66913,-144.47933
